orig_fips,dest_fips,returns
51710,12099,27
51710,12103,26
51710,51095,26
51710,04013,25
51710,42101,25
51710,45019,25
51710,51093,25
51710,44005,24
51710,48027,24
51710,48439,24
51710,06065,23
51710,45015,23
51710,39035,22
51710,25017,21
51710,51175,21
51710,06059,20
51710,06071,20
51710,12113,20
51710,24005,20
51710,37053,20
51710,13067,19
51710,32003,19
51710,37081,19
51710,42003,19
51710,26163,18
51710,28047,18
51710,37067,18
51710,42091,18
51710,51001,18
51710,08041,17
51710,24510,17
51710,25025,17
51710,37049,17
51710,51770,17
51710,12127,16
51710,13039,16
51710,13051,16
51710,34023,16
51710,36059,16
51710,36103,16
51710,45079,16
51710,48113,16
51710,06031,15
51710,37129,15
51710,39049,15
51710,51131,15
51710,51179,15
51710,06001,14
51710,13245,14
51710,27053,14
51710,36067,14
51710,40109,14
51710,53033,14
51710,06085,13
51710,36055,13
51710,37073,13
51710,45013,13
51710,48141,13
51710,51177,13
51710,53029,13
51710,08005,12
51710,10003,12
51710,12009,12
51710,12087,12
51710,22071,12
51710,37055,12
51710,41051,12
51710,47093,12
51710,48453,12
51710,51003,12
51710,51107,12
51710,06067,11
51710,17043,11
51710,22017,11
51710,29189,11
51710,34017,11
51710,42045,11
51710,47037,11
51710,51073,11
51710,51540,11
51710,09003,10
51710,13215,10
51710,24021,10
51710,25009,10
51710,26125,10
51710,34013,10
51710,37085,10
51710,39113,10
51710,48355,10
51710,49035,10
51710,51161,10
51710,53061,10
51710,58000,264
51710,59000,2118
51710,59001,391
51710,59003,461
51710,59005,1059
51710,59007,207
51710,57009,34
51720,96000,131
51720,97000,131
51720,97001,93
51720,97003,38
51720,98000,-1
51720,51720,1312
51720,51195,60
51720,58000,33
51720,59000,38
51730,96000,1629
51730,97000,1576
51730,97001,1018
51730,97003,558
51730,98000,53
51730,51730,11140
51730,51041,242
51730,51149,133
51730,51670,131
51730,51053,95
51730,51570,95
51730,51760,84
51730,51087,48
51730,48027,32
51730,51183,28
51730,37051,18
51730,48141,16
51730,51153,16
51730,51700,13
51730,15003,11
51730,36045,11
51730,58000,133
51730,59000,470
51730,59001,68
51730,59003,46
51730,59005,286
51730,59007,70
51730,57009,53
51735,96000,387
51735,97000,374
51735,97001,244
51735,97003,130
51735,98000,13
51735,51735,4285
51735,51700,68
51735,51199,37
51735,51650,34
51735,51810,13
51735,51073,11
51735,58000,81
51735,59000,130
51735,59001,14
51735,59003,16
51735,59005,76
51735,59007,24
51735,57009,13
51740,96000,4162
51740,97000,4065
51740,97001,2667
51740,97003,1398
51740,98000,97
51740,51740,33021
51740,51550,846
51740,51710,498
51740,51810,429
51740,51800,393
51740,51700,99
51740,51650,85
51740,06073,52
51740,51093,35
51740,37133,31
51740,12031,27
51740,51059,23
51740,12057,21
51740,37119,21
51740,51095,20
51740,48029,19
51740,51087,19
51740,51153,19
51740,15003,18
51740,24033,18
51740,37183,18
51740,51199,17
51740,24031,16
51740,12095,15
51740,48201,14
51740,37053,13
51740,45015,13
51740,09011,12
51740,37051,12
51740,37139,12
51740,51175,12
51740,04013,11
51740,12086,11
51740,24003,11
51740,42101,11
51740,51620,11
51740,51760,11
51740,12019,10
51740,36047,10
51740,37073,10
51740,51013,10
51740,51041,10
51740,53033,10
51740,58000,130
51740,59000,982
51740,59001,152
51740,59003,140
51740,59005,554
51740,59007,136
51740,57009,97
51750,96000,693
51750,97000,693
51750,97001,550
51750,97003,143
51750,98000,-1
51750,51750,3453
51750,51121,178
51750,51155,137
51750,51770,25
51750,51161,21
51750,51059,16
51750,51071,13
51750,51063,11
51750,58000,149
51750,59000,143
51760,96000,8712
51760,97000,8656
51760,97001,6346
51760,97003,2310
51760,98000,56
51760,51760,63630
51760,51087,2707
51760,51041,1848
51760,51085,258
51760,51059,126
51760,11001,77
51760,51810,77
51760,51013,70
51760,36047,66
51760,36061,66
51760,51710,63
51760,51730,59
51760,17031,49
51760,51153,49
51760,37183,47
51760,24033,43
51760,51145,42
51760,51510,42
51760,24510,41
51760,51075,41
51760,37119,39
51760,42101,39
51760,06037,37
51760,51177,37
51760,51650,37
51760,51670,37
51760,51550,34
51760,51003,33
51760,51540,33
51760,51700,33
51760,13121,32
51760,24031,31
51760,51095,31
51760,42003,29
51760,12086,27
51760,36081,27
51760,12057,26
51760,48201,25
51760,48453,25
51760,51007,25
51760,51127,25
51760,51570,25
51760,53033,25
51760,06075,24
51760,51107,24
51760,51033,23
51760,51053,23
51760,51149,23
51760,51179,23
51760,13089,21
51760,45019,21
51760,13067,20
51760,22071,20
51760,37063,20
51760,37081,20
51760,51770,19
51760,04013,18
51760,10003,18
51760,24005,18
51760,51630,18
51760,34013,17
51760,51199,17
51760,51680,17
51760,57005,17
51760,41051,16
51760,12011,15
51760,34017,15
51760,48113,15
51760,06073,14
51760,08031,14
51760,25017,14
51760,47037,14
51760,51117,14
51760,12095,13
51760,12099,13
51760,37129,13
51760,51036,13
51760,51049,13
51760,51660,13
51760,51800,13
51760,09001,12
51760,12031,12
51760,24003,12
51760,37051,12
51760,39049,12
51760,51135,12
51760,06001,11
51760,09009,11
51760,25025,11
51760,37067,11
51760,39035,11
51760,51025,11
51760,51073,11
51760,51101,11
51760,51103,11
51760,51161,11
51760,06059,10
51760,08013,10
51760,48027,10
51760,51015,10
51760,51047,10
51760,51061,10
51760,51109,10
51760,51121,10
51760,58000,244
51760,59000,1041
51760,59001,238
51760,59003,172
51760,59005,484
51760,59007,147
51760,57009,39
51770,96000,3488
51770,97000,3472
51770,97001,2471
51770,97003,1001
51770,98000,16
51770,51770,34250
51770,51161,1042
51770,51775,300
51770,51023,190
51770,51019,182
51770,51067,181
51770,51121,84
51770,51760,42
51770,37119,40
51770,37081,39
51770,51087,24
51770,12057,21
51770,51680,21
51770,12086,20
51770,37067,20
51770,51045,20
51770,37183,19
51770,51710,18
51770,11001,16
51770,51059,16
51770,51155,16
51770,51041,15
51770,51063,14
51770,51089,14
51770,51810,14
51770,36047,13
51770,51013,13
51770,51750,13
51770,12095,12
51770,45051,12
51770,51031,12
51770,51163,12
51770,12011,10
51770,39049,10
51770,47037,10
51770,48201,10
51770,51550,10
51770,51580,10
51770,58000,208
51770,59000,749
51770,59001,111
51770,59003,113
51770,59005,445
51770,59007,80
51770,57009,16
51775,96000,936
51775,97000,936
51775,97001,732
51775,97003,204
51775,98000,-1
51775,51775,8821
51775,51770,319
51775,51161,165
51775,51121,39
51775,51023,38
51775,51067,22
51775,51019,16
51775,51041,10
51775,51059,10
51775,58000,113
51775,59000,204
51775,59001,31
51775,59003,20
51775,59005,134
51775,59007,19
51790,96000,848
51790,97000,848
51790,97001,657
51790,97003,191
51790,98000,-1
51790,51790,8665
51790,51015,292
51790,51820,78
51790,51660,41
51790,51165,26
51790,51163,22
51790,51003,20
51790,51059,16
51790,51087,13
51790,51810,12
51790,58000,137
51790,59000,191
51790,59001,31
51790,59003,22
51790,59005,112
51790,59007,26
51800,96000,2817
51800,97000,2762
51800,97001,1737
51800,97003,1025
51800,98000,55
51800,51800,28031
51800,51740,393
51800,51550,290
51800,51810,224
51800,51710,174
51800,51093,137
51800,51700,113
51800,51650,68
51800,51620,49
51800,51175,48
51800,37073,34
51800,51059,26
51800,06073,25
51800,51153,21
51800,24033,20
51800,37183,18
51800,51760,16
51800,37055,15
51800,12057,14
51800,15003,14
51800,24003,14
51800,51199,14
51800,24031,13
51800,24037,13
51800,51087,13
51800,37051,12
51800,37091,12
51800,51095,12
51800,09011,11
51800,12031,11
51800,37119,11
51800,37133,11
51800,45015,11
51800,13067,10
51800,48029,10
51800,51041,10
51800,58000,129
51800,59000,746
51800,59001,114
51800,59003,80
51800,59005,432
51800,59007,120
51800,57009,55
51810,96000,17136
51810,97000,16415
51810,97001,7461
51810,97003,8954
51810,98000,721
51810,51810,156763
51810,51710,2603
51810,51550,2028
51810,57005,659
51810,51740,414
51810,06073,337
51810,51650,272
51810,51800,261
51810,51700,231
51810,12031,217
51810,51059,213
51810,15003,141
51810,12057,127
51810,51087,111
51810,37053,107
51810,24003,105
51810,12033,103
51810,51153,102
51810,06037,99
51810,51760,97
51810,24037,92
51810,37183,92
51810,51013,86
51810,51041,83
51810,04013,81
51810,12019,81
51810,48029,80
51810,37133,79
51810,48201,77
51810,17031,73
51810,12086,70
51810,24033,69
51810,37119,68
51810,36061,66
51810,36047,63
51810,06031,61
51810,12011,61
51810,37051,61
51810,12095,60
51810,13121,57
51810,51095,57
51810,37139,56
51810,51510,54
51810,24031,53
51810,11001,50
51810,17097,50
51810,51179,49
51810,48439,48
51810,51093,48
51810,51107,48
51810,12009,47
51810,51199,47
51810,53033,47
51810,28047,46
51810,36081,45
51810,47157,45
51810,12099,44
51810,06053,43
51810,09011,43
51810,45013,42
51810,42101,41
51810,44005,41
51810,12113,40
51810,48113,40
51810,45015,37
51810,51003,37
51810,53053,37
51810,12087,36
51810,12103,36
51810,32003,36
51810,53035,36
51810,37081,35
51810,42003,35
51810,12005,34
51810,06111,33
51810,12117,33
51810,13089,33
51810,37055,33
51810,48027,33
51810,48141,33
51810,51121,33
51810,06071,32
51810,13039,32
51810,13067,32
51810,13135,32
51810,37049,32
51810,45019,32
51810,37129,31
51810,39049,31
51810,45035,31
51810,53029,30
51810,12127,29
51810,24005,29
51810,36005,29
51810,36103,29
51810,08041,28
51810,51177,27
51810,06029,25
51810,06065,25
51810,12091,25
51810,12105,25
51810,40109,25
51810,10003,24
51810,24027,24
51810,26163,24
51810,32001,24
51810,48453,24
51810,51131,24
51810,51540,24
51810,25017,23
51810,26125,23
51810,42091,23
51810,51001,23
51810,06059,22
51810,21111,22
51810,24017,22
51810,34005,22
51810,36029,22
51810,37147,22
51810,24510,21
51810,51073,21
51810,51175,21
51810,08031,20
51810,12071,20
51810,24021,20
51810,36091,20
51810,39035,20
51810,42017,20
51810,45051,20
51810,47037,20
51810,48355,20
51810,25009,19
51810,37073,19
51810,09001,18
51810,12119,18
51810,13179,18
51810,06085,17
51810,08005,17
51810,08059,17
51810,09003,17
51810,12101,17
51810,12111,17
51810,27053,17
51810,29189,17
51810,48085,17
51810,51085,17
51810,13051,16
51810,17043,16
51810,18097,16
51810,25025,16
51810,26099,16
51810,34017,16
51810,35001,16
51810,06013,15
51810,12069,15
51810,24009,15
51810,37067,15
51810,45045,15
51810,45079,15
51810,47093,15
51810,49035,15
51810,51099,15
51810,22071,14
51810,26081,14
51810,34013,14
51810,34025,14
51810,34029,14
51810,37085,14
51810,37191,14
51810,41067,14
51810,42041,14
51810,42045,14
51810,48121,14
51810,48157,14
51810,51680,14
51810,53061,14
51810,01097,13
51810,09009,13
51810,12081,13
51810,12115,13
51810,17163,13
51810,21067,13
51810,25023,13
51810,34023,13
51810,36055,13
51810,37029,13
51810,37063,13
51810,37143,13
51810,42133,13
51810,47149,13
51810,51660,13
51810,51830,13
51810,01073,12
51810,04019,12
51810,06067,12
51810,12083,12
51810,12109,12
51810,13073,12
51810,13153,12
51810,32031,12
51810,34007,12
51810,36071,12
51810,37091,12
51810,39061,12
51810,42071,12
51810,47125,12
51810,48099,12
51810,48491,12
51810,51019,12
51810,51620,12
51810,13063,11
51810,13151,11
51810,13215,11
51810,22051,11
51810,28059,11
51810,36059,11
51810,37021,11
51810,37041,11
51810,40143,11
51810,42029,11
51810,48061,11
51810,51600,11
51810,51630,11
51810,51840,11
51810,04021,10
51810,06075,10
51810,06077,10
51810,10005,10
51810,12001,10
51810,12021,10
51810,13057,10
51810,13245,10
51810,20091,10
51810,21093,10
51810,22103,10
51810,31055,10
51810,31153,10
51810,34039,10
51810,35013,10
51810,36045,10
51810,36119,10
51810,37031,10
51810,39093,10
51810,42069,10
51810,42129,10
51810,45091,10
51810,48339,10
51810,51161,10
51810,51165,10
51810,51750,10
51810,53011,10
51810,58000,288
51810,59000,2586
51810,59001,452
51810,59003,666
51810,59005,1129
51810,59007,339
51810,57009,62
51820,96000,723
51820,97000,723
51820,97001,544
51820,97003,179
51820,98000,-1
51820,51820,7840
51820,51015,203
51820,51790,94
51820,51003,49
51820,51125,22
51820,51165,19
51820,51540,17
51820,51660,15
51820,51059,14
51820,58000,111
51820,59000,179
51820,59001,35
51820,59003,15
51820,59005,103
51820,59007,26
51830,96000,708
51830,97000,692
51830,97001,449
51830,97003,243
51830,98000,16
51830,51830,3417
51830,51095,172
51830,51700,54
51830,51059,28
51830,51760,27
51830,51199,25
51830,51650,15
51830,51810,15
51830,51013,13
51830,51073,10
51830,58000,90
51830,59000,243
51830,59001,55
51830,59003,35
51830,59005,120
51830,59007,33
51830,57009,16
51840,96000,1352
51840,97000,1352
51840,97001,891
51840,97003,461
51840,98000,-1
51840,51840,8824
51840,51069,607
51840,54003,70
51840,51107,45
51840,51171,38
51840,51187,30
51840,51043,28
51840,51059,28
51840,54027,24
51840,54037,16
51840,51153,15
51840,24043,12
51840,58000,100
51840,59000,339
51840,59001,54
51840,59003,39
51840,59005,208
51840,59007,38
53000,96000,156399
53000,97000,152808
53000,97001,77709
53000,97003,75099
53000,98000,3591
53001,96000,478
53001,97000,478
53001,97001,303
53001,97003,175
53001,98000,-1
53001,53001,5796
53001,53025,124
53001,41059,56
53001,53021,50
53001,53005,32
53001,53063,28
53001,53077,14
53001,53033,12
53001,58000,43
53001,59000,119
53003,96000,646
53003,97000,646
53003,97001,177
53003,97003,469
53003,98000,-1
53003,53003,7361
53003,16069,245
53003,53063,51
53003,53075,32
53003,16055,16
53003,16057,16
53003,53005,12
53003,53033,12
53003,58000,70
53003,59000,192
53005,96000,4288
53005,97000,4250
53005,97001,2689
53005,97003,1561
53005,98000,38
53005,53005,58694
53005,53021,1310
53005,53077,281
53005,53033,249
53005,53063,165
53005,53071,90
53005,41059,81
53005,53011,72
53005,53053,68
53005,53025,62
53005,53061,59
53005,41051,54
53005,04013,41
53005,53075,37
53005,53067,33
53005,06073,30
53005,41067,30
53005,16001,29
53005,53073,28
53005,06037,27
53005,49049,27
53005,53037,27
53005,32003,25
53005,53007,24
53005,53001,21
53005,53035,21
53005,53017,19
53005,06065,17
53005,16055,17
53005,41005,16
53005,12057,15
53005,16019,15
53005,41039,15
53005,41047,15
53005,41017,14
53005,06059,13
53005,16057,13
53005,45003,13
53005,47093,13
53005,49035,13
53005,53003,13
53005,53009,13
53005,16027,12
53005,53015,12
53005,53039,12
53005,57005,12
53005,06071,11
53005,53057,11
53005,48439,10
53005,58000,62
53005,59000,995
53005,59001,64
53005,59003,169
53005,59005,297
53005,59007,465
53005,57009,26
53007,96000,1928
53007,97000,1914
53007,97001,1360
53007,97003,554
53007,98000,14
53007,53007,25778
53007,53017,610
53007,53033,199
53007,53061,87
53007,53025,70
53007,53063,69
53007,53047,42
53007,53053,36
53007,53073,35
53007,53005,26
53007,53037,26
53007,04013,23
53007,53077,23
53007,53035,19
53007,53067,18
53007,06037,14
53007,06065,14
53007,06073,12
53007,16055,12
53007,53011,12
53007,53057,12
53007,41051,11
53007,41067,11
53007,16001,10
53007,53075,10
53007,58000,66
53007,59000,447
53007,59001,24
53007,59003,58
53007,59005,92
53007,59007,273
53007,57009,14
53009,96000,1439
53009,97000,1421
53009,97001,703
53009,97003,718
53009,98000,18
53009,53009,25891
53009,53033,173
53009,53035,84
53009,53061,63
53009,53053,53
53009,53031,44
53009,53073,43
53009,53067,38
53009,53011,24
53009,04013,23
53009,53027,23
53009,41051,20
53009,53063,20
53009,41067,17
53009,06037,16
53009,06073,16
53009,53045,15
53009,41017,14
53009,53025,14
53009,53057,14
53009,53005,13
53009,53029,13
53009,04015,10
53009,58000,69
53009,59000,602
53009,59001,40
53009,59003,55
53009,59005,178
53009,59007,329
53009,57009,18
53011,96000,8474
53011,97000,8371
53011,97001,2157
53011,97003,6214
53011,98000,103
53011,53011,145685
53011,41051,1422
53011,41067,501
53011,53033,476
53011,41005,406
53011,53015,406
53011,53053,191
53011,04013,163
53011,53061,129
53011,06037,112
53011,53063,110
53011,06073,101
53011,32003,101
53011,53005,93
53011,53067,91
53011,41047,89
53011,41039,70
53011,41017,67
53011,53059,65
53011,15003,60
53011,53073,56
53011,53035,53
53011,53077,53
53011,53039,52
53011,06059,50
53011,06065,50
53011,53049,50
53011,16001,49
53011,53041,49
53011,06067,48
53011,57005,46
53011,49035,40
53011,02020,37
53011,06085,36
53011,41009,36
53011,53021,35
53011,06071,33
53011,41007,33
53011,53075,33
53011,04019,32
53011,41029,32
53011,48309,30
53011,49049,30
53011,12057,29
53011,53027,29
53011,06001,28
53011,41041,28
53011,41071,27
53011,15001,26
53011,32031,25
53011,16027,24
53011,41065,24
53011,53071,24
53011,08041,22
53011,06013,21
53011,48439,21
53011,16055,20
53011,08031,19
53011,41043,19
53011,41053,19
53011,48201,19
53011,53029,19
53011,06081,18
53011,41059,18
53011,48453,18
53011,04021,17
53011,06097,17
53011,48029,17
53011,53037,17
53011,04025,16
53011,41003,16
53011,06095,15
53011,16065,15
53011,17031,15
53011,41019,15
53011,41027,15
53011,48113,15
53011,53025,15
53011,06029,14
53011,06099,14
53011,08005,14
53011,12011,14
53011,41013,14
53011,04015,13
53011,06075,13
53011,11001,13
53011,12103,13
53011,13067,13
53011,27053,13
53011,35001,13
53011,37051,13
53011,41057,13
53011,48141,13
53011,53045,13
53011,06019,12
53011,06061,12
53011,08059,12
53011,41035,12
53011,48085,12
53011,53009,12
53011,53057,12
53011,53065,12
53011,02170,11
53011,06053,11
53011,06077,11
53011,06089,11
53011,12086,11
53011,12115,11
53011,13121,11
53011,37133,11
53011,41011,11
53011,48491,11
53011,02090,10
53011,04003,10
53011,20091,10
53011,36061,10
53011,40143,10
53011,41033,10
53011,48121,10
53011,58000,62
53011,59000,1548
53011,59001,156
53011,59003,390
53011,59005,552
53011,59007,450
53011,57009,57
53013,96000,122
53013,97000,122
53013,97001,83
53013,97003,39
53013,98000,-1
53013,53013,1342
53013,53071,46
53013,58000,37
53013,59000,39
53015,96000,2001
53015,97000,1976
53015,97001,1037
53015,97003,939
53015,98000,25
53015,53015,33739
53015,53011,501
53015,53041,86
53015,53033,82
53015,41051,73
53015,53053,61
53015,41009,58
53015,41067,49
53015,53067,43
53015,04013,41
53015,53061,32
53015,53069,30
53015,53063,26
53015,41005,25
53015,53077,20
53015,53005,19
53015,06073,17
53015,32003,17
53015,41047,16
53015,41017,15
53015,02020,13
53015,53009,13
53015,53049,13
53015,53073,13
53015,41039,12
53015,06037,11
53015,53021,11
53015,53035,11
53015,41043,10
53015,58000,76
53015,59000,582
53015,59001,23
53015,59003,62
53015,59005,170
53015,59007,327
53015,57009,25
53017,96000,1258
53017,97000,1258
53017,97001,1037
53017,97003,221
53017,98000,-1
53017,53017,12107
53017,53007,611
53017,53033,72
53017,53063,57
53017,53047,54
53017,53025,42
53017,53061,38
53017,53077,24
53017,53005,21
53017,53037,18
53017,53073,17
53017,53053,13
53017,58000,70
53017,59000,221
53019,96000,149
53019,97000,149
53019,97001,93
53019,97003,56
53019,98000,-1
53019,53019,2105
53019,53063,22
53019,53065,19
53019,58000,52
53019,59000,56
53021,96000,2139
53021,97000,2139
53021,97001,1604
53021,97003,535
53021,98000,-1
53021,53021,23486
53021,53005,1137
53021,53071,88
53021,53077,60
53021,53033,51
53021,53063,51
53021,53025,40
53021,53053,26
53021,53001,25
53021,53011,25
53021,06037,21
53021,04013,20
53021,41059,19
